ID,CUSTOMER_NAME,STORE_NAME,AMOUNT,TRANSACTION_DATE,STATUS
330,Donna Casadei,Galiazzo-Navarria e figli,1481,2013-07-18,Disputed
331,Mirco Vitturi,Valier-Toninelli s.r.l.,1358,2017-10-18,Undisputed
332,Nanni Trotta,Zacco-Ferrata s.r.l.,1114,2015-10-21,Disputed
333,Puccio Stoppani,"Galeati, Giradello e Stein s.r.l.",1235,2016-07-24,Undisputed
334,Delfino Forza,Carosone-Cherubini e figli,1372,2015-08-12,Disputed
335,Delfino Vespucci,Gentili SPA,1671,2021-09-06,Disputed
336,Ferdinando Pizzo,"Morandi, Renzi e Maggioli SPA",1688,2015-09-27,Undisputed
337,Susanna Foà,"Caruso, Togliatti e Ortese s.r.l.",1475,2021-01-20,Disputed
338,Nedda Zoppetti,Brambilla-Gargallo SPA,1805,2018-10-03,Undisputed
339,Ermanno Maspero,"Paolucci, Roncalli e Soprano Group",1018,2018-10-11,Undisputed
340,Valentina Aporti,Merisi s.r.l.,1620,2017-05-06,Disputed
341,Giuseppe Lamborghini,Grassi-Curiel e figli,1765,2018-10-19,Disputed
342,Roberta Tommaseo,Toso-Villadicani e figli,1974,2018-08-01,Disputed
343,Margherita Scotto,"Parpinel, Montalcini e Vitturi e figli",1938,2019-06-07,Undisputed
344,Delfino Camuccini,"Marenzio, Trevisan e Gozzano Group",1974,2016-05-12,Disputed
345,Rosina Lussu,Garozzo-Perozzo SPA,1782,2021-03-09,Disputed
346,Bartolomeo Monaco,Giannuzzi s.r.l.,1692,2019-04-18,Undisputed
347,Antonello Crispi,Altera-Micca Group,1407,2012-07-13,Undisputed
348,Cipriano Badoglio,Bruno s.r.l.,1253,2020-05-08,Undisputed
349,Adriana Liguori,"Rosiello, Accardo e Ariosto e figli",1848,2016-05-27,Disputed
350,Antonina Innocenti,Sraffa-Cerquiglini s.r.l.,1792,2021-01-15,Undisputed
351,Adriana Scalera,"Galilei, Chinnici e Boaga SPA",1799,2020-08-27,Disputed
352,Iolanda Bataglia,Casagrande SPA,1205,2012-03-07,Disputed
353,Benedetto Vecellio,Scarpetta-Chigi s.r.l.,1941,2020-10-26,Disputed
354,Gianna Iannotti,Pacomio-Lippomano Group,1254,2013-02-19,Disputed
355,Aria Donà,"Palazzo, Pedroni e Bianchi e figli",1655,2019-03-04,Undisputed
356,Ferdinando Marangoni,"Moneta, Scialpi e Cannizzaro s.r.l.",1095,2016-10-23,Disputed
357,Ansaldo Zoppetti,Guglielmi-Trezzini e figli,1073,2013-11-05,Undisputed
358,Romina Rastelli,Trapani-Bembo s.r.l.,1648,2021-08-04,Disputed
359,Zaira Armellini,Cutrufo e figli,1288,2020-09-23,Undisputed
360,Giuliana Beffa,"Miniati, Lombroso e Vidoni SPA",1223,2020-04-13,Disputed
361,Daria Papafava,Colletti-Fabrizi s.r.l.,1784,2016-10-04,Undisputed
362,Ottone Silvestri,"Rossini, Gramsci e Vezzali Group",1170,2018-01-27,Disputed
363,Pierluigi Togliatti,"Cutrufo, Roncalli e Columbo s.r.l.",1029,2018-04-20,Undisputed
364,Carmelo Pellegrini,Fischetti-Olivetti SPA,1395,2013-03-10,Disputed
365,Adriana Brunello,Onio s.r.l.,1770,2014-04-01,Disputed
366,Girolamo Piccinni,Priuli-Stoppani SPA,1861,2014-02-07,Undisputed
367,Lamberto Procacci,Gadda-Milanesi s.r.l.,1500,2019-02-04,Undisputed
368,Donna Sagese,Pausini-Satta SPA,1042,2013-12-14,Undisputed
369,Angelo Valentino,Verdi-Ponti s.r.l.,1296,2011-09-29,Undisputed
370,Antonio Cignaroli,Tamburini Group,1885,2014-07-19,Disputed
371,Severino Valmarana,Mercadante SPA,1313,2018-12-15,Undisputed
372,Nicola Cattaneo,"Salvini, Metella e Pugliese s.r.l.",1533,2014-08-01,Undisputed
373,Luchino Sauli,Renier-Bragaglia s.r.l.,1000,2015-05-07,Disputed
374,Ansaldo Carnera,Curiel-Torlonia e figli,1291,2012-08-15,Disputed
375,Valerio Camanni,"Ferrara, Tuzzolino e Palombi e figli",1298,2021-03-29,Disputed
376,Arnulfo Schicchi,"Bianchini, Alfonsi e Malatesta e figli",1713,2015-10-03,Disputed
377,Mario Angeli,Mondadori Group,1237,2018-01-26,Disputed
378,Ludovico Pedersoli,"Leone, Blasi e Pagliaro s.r.l.",1648,2020-08-10,Disputed
379,Ranieri Gioberti,"Treccani, Fermi e Pisacane s.r.l.",1257,2020-10-28,Undisputed
380,Serena Mortati,Traversa-Venier s.r.l.,1377,2019-04-23,Undisputed
381,Michelangelo Saracino,Turati e figli,1078,2015-09-09,Undisputed
382,Liliana Trotta,"Castioni, Piacentini e Luxardo s.r.l.",1443,2020-05-07,Undisputed
383,Elmo Donini,"Trincavelli, Montecchi e Granatelli Group",1324,2012-03-05,Disputed
384,Serena Celentano,Zeffirelli-Paltrinieri e figli,1409,2013-04-22,Undisputed
385,Rosina Sgalambro,Verdone SPA,1309,2019-08-06,Undisputed
386,Massimiliano Veneziano,Morgagni Group,1405,2017-02-09,Undisputed
387,Mario Zichichi,"Caracciolo, Staglieno e Schiaparelli e figli",1572,2016-05-21,Disputed
388,Dina Righi,"Fantoni, Bartoli e Ariasso e figli",1247,2015-02-07,Undisputed
389,Eugenia Ciani,Bellocchio-Petruzzi e figli,1779,2011-11-20,Disputed
390,Victoria Barese,Donati-Camilleri Group,1119,2018-04-25,Undisputed
391,Paola Bertolucci,Trillini Group,1154,2012-03-30,Undisputed
392,Armando Varano,Dallapé s.r.l.,1483,2019-02-10,Disputed
393,Aldo Mortati,Gagliardi-Montesano e figli,1703,2011-12-20,Undisputed
394,Aria Giannuzzi,"Pizziol, Palumbo e Bacosi Group",1666,2015-03-20,Undisputed
395,Rosina Pausini,Conti-Trupiano Group,1112,2021-03-24,Disputed
396,Ottone Cheda,Sokolov s.r.l.,1132,2014-02-14,Disputed
397,Maria Turci,Spinelli-Bonanno e figli,1798,2019-12-24,Disputed
398,Adriana Scalera,Ostinelli-Brichese e figli,1080,2019-04-12,Undisputed
399,Piersanti Vigorelli,Manacorda-Tozzi Group,1809,2013-04-13,Undisputed
400,Monica Taliani,Manolesso-Bandello e figli,1697,2012-07-31,Disputed
401,Antonio Procacci,"Scalera, Argan e Modigliani SPA",1918,2020-09-02,Undisputed
402,Bianca Finetti,"Chinnici, Mercadante e Platini s.r.l.",1792,2015-07-03,Undisputed
403,Gianluigi Prada,Lanfranchi-Rossini SPA,1680,2020-01-27,Disputed
404,Nicola Comencini,Bossi e figli,1311,2020-02-10,Undisputed
405,Gloria Bonatti,Fieramosca SPA,1153,2019-12-17,Disputed
406,Liliana Polesel,"Lippomano, Toso e Bosurgi SPA",1314,2017-04-11,Undisputed
407,Cipriano Zoppetti,Sokolov s.r.l.,1663,2012-01-25,Undisputed
408,Ranieri Ferrata,Verdi e figli,1648,2012-09-09,Disputed
409,Donatella Angeli,Curci Group,1796,2014-10-31,Disputed
410,Costantino Vigorelli,Pontecorvo s.r.l.,1927,2017-09-22,Undisputed
411,Eugenia Iannotti,Caccioppoli-Ioppi e figli,1151,2018-12-25,Undisputed
412,Ida Argurio,"Fantoni, Falcone e Tozzi e figli",1675,2019-04-16,Disputed
413,Rosina Camilleri,Baresi e figli,1146,2020-10-25,Undisputed
414,Angelina Ruffini,Antonello Group,1817,2012-06-21,Undisputed
415,Enrico Bacosi,"Samele, Borsiere e Gabrieli s.r.l.",1111,2020-10-26,Undisputed
416,Donna Mortati,Giammusso-Castioni e figli,1490,2012-07-23,Disputed
417,Valentina Carnera,Morgagni SPA,1866,2014-12-07,Undisputed
418,Santino Oscuro,"Ziani, Toldo e Aporti Group",1868,2019-02-25,Disputed
419,Fernanda Vigorelli,Speri SPA,1425,2016-03-16,Undisputed
420,Costantino Battelli,Pirelli s.r.l.,1240,2016-01-10,Undisputed
421,Susanna Corcos,Micca Group,1133,2014-09-08,Undisputed
422,Ruggiero Pulci,"Cherubini, Donarelli e Borromeo e figli",1155,2018-07-25,Undisputed
423,Giorgia Rinaldi,Sonnino-Accardo Group,1778,2017-03-11,Undisputed
424,Barbara Bonolis,Baroffio-Contarini Group,1160,2015-03-29,Disputed
425,Griselda Tresoldi,Manolesso-Bandello e figli,1234,2018-10-21,Undisputed
426,Diana Scotto,"Seddio, Capone e Sagredo s.r.l.",1663,2018-08-10,Disputed
427,Donatello Errani,"Praga, Angiolello e Pastine s.r.l.",1419,2016-12-15,Undisputed
428,Gloria Sanguineti,Micca Group,1914,2014-12-20,Undisputed
429,Camillo Endrizzi,Paltrinieri-Guicciardini Group,1828,2020-08-19,Disputed
430,Aldo Ossani,"Prati, Cocci e Parpinel e figli",1070,2018-03-05,Undisputed
431,Michelangelo Cafarchia,"Basso, Caccioppoli e Morandi SPA",1800,2021-06-11,Undisputed
432,Adriano Bacosi,Garibaldi Group,1903,2015-10-01,Disputed
433,Ferdinando Filangieri,Gibilisco-Venier e figli,1055,2020-03-09,Undisputed
434,Antonio Finetti,Morgagni-Zoppetto e figli,1737,2021-04-01,Disputed
435,Loretta Pizziol,Vigorelli-Vivaldi e figli,1890,2018-11-15,Undisputed
436,Dolores Bignardi,"Rosiello, Accardo e Ariosto e figli",1744,2018-08-24,Undisputed
437,Uberto Liguori,Pavone-Randazzo s.r.l.,1984,2020-09-04,Disputed
438,Filippa Bacosi,Casale-Jovinelli e figli,1170,2016-12-18,Undisputed
439,Luchino Trevisani,"Renier, Duodo e Malacarne Group",1114,2018-09-09,Disputed
440,Virginia Ughi,"Bianchi, Scalfaro e Zamorani e figli",1313,2011-10-26,Undisputed
441,Antonello Filangieri,"Silvestri, Baglioni e Silvestri e figli",1338,2012-05-18,Undisputed
442,Roberta Sordi,Agostinelli-Interiano s.r.l.,1930,2015-03-19,Undisputed
443,Fabia Angeli,Coppola-Curiel s.r.l.,1679,2017-10-30,Undisputed
444,Cipriano Tresoldi,Ritacca s.r.l.,1909,2012-08-24,Undisputed
445,Corrado Rossellini,Nosiglia SPA,1039,2014-09-18,Disputed
446,Bartolomeo Saragat,Pizzo-Ungaretti s.r.l.,1334,2013-02-26,Undisputed
447,Margherita Saracino,"Pace, Amato e Leonardi e figli",1204,2014-06-09,Undisputed
448,Vincentio Polani,Pozzecco Group,1737,2016-09-04,Undisputed
449,Sole Biagiotti,"Tacchini, Micheletti e Colletti e figli",1413,2014-05-27,Undisputed
450,Diana Casadei,Zacchia Group,1340,2011-10-19,Disputed
451,Jacopo Sagnelli,"Manzoni, Tomaselli e Callegari s.r.l.",1741,2016-12-23,Undisputed
452,Berenice Taliani,"Zecchini, Praga e Bembo Group",1453,2016-11-14,Disputed
453,Agostino Vigorelli,Pizzetti Group,1744,2021-05-24,Disputed
454,Giulia Luxardo,Ciampi-Garobbio e figli,1117,2020-01-29,Undisputed
455,Gelsomina Stoppani,Ruffini Group,1909,2018-07-05,Undisputed
456,Gioele Fabrizi,Finzi Group,1123,2014-07-09,Disputed
457,Fulvio Sraffa,"Albertini, Scalera e Argurio e figli",1285,2020-10-08,Disputed
458,Michelangelo Capone,Vattimo-Traetta s.r.l.,1753,2016-10-30,Disputed
459,Marina Pizziol,Accardo SPA,1032,2019-04-02,Disputed
460,Nina Ferrata,"Donati, Oliboni e Vezzali e figli",1171,2015-09-07,Disputed
461,Flora Pellegrini,"Oliboni, Toldo e Cicilia s.r.l.",1530,2018-09-30,Undisputed
462,Alberto Pratesi,Berlusconi s.r.l.,1756,2017-10-05,Undisputed
463,Rodolfo Capone,Bergoglio e figli,1852,2021-01-20,Undisputed
464,Eliana Lippomano,"Mercantini, Pascarella e Tresoldi Group",1961,2021-06-15,Undisputed
465,Leonardo Corcos,Sauli SPA,1041,2018-02-06,Disputed
466,Paola Iannuzzi,Raurica-Antelami e figli,1937,2020-02-10,Undisputed
467,Loretta Antonacci,Nosiglia-Gigli SPA,1327,2017-04-30,Undisputed
468,Amleto Barcaccia,Dossetti-Lanfranchi SPA,1593,2017-03-31,Undisputed
469,Matilda Rinaldi,Tirabassi Group,1123,2021-07-16,Disputed
470,Elmo Tamburello,"Emanuelli, Rapisardi e Combi s.r.l.",1675,2019-10-20,Undisputed
471,Nicola Armellini,Costanzi s.r.l.,1977,2016-07-12,Undisputed
472,Gaetano Fibonacci,Agostinelli-Cocci s.r.l.,1041,2015-07-10,Undisputed
473,Beppe Martucci,Modigliani-Cocci SPA,1005,2017-08-02,Undisputed
474,Gianni Liguori,"Mastroianni, Sandi e Monte s.r.l.",1505,2018-11-04,Undisputed
475,Nina Iannuzzi,Ricolfi e figli,1145,2016-03-19,Disputed
476,Bettina Bonolis,Frescobaldi SPA,1756,2018-11-29,Undisputed
477,Gemma Brunelleschi,Navarria-Casini Group,1372,2012-10-03,Undisputed
478,Alphons Togliatti,Baroffio-Sgarbi s.r.l.,1589,2014-01-11,Undisputed
479,Giovanna Finetti,"Bodoni, Micca e Rosmini SPA",1008,2014-01-20,Undisputed
480,Pierluigi Cattaneo,Detti SPA,1753,2017-06-03,Disputed
481,Ramona Morpurgo,Pace-Pincherle e figli,1081,2020-03-05,Disputed
482,Ruggiero Foa,Riccati-Benedetti s.r.l.,1215,2020-08-19,Disputed
483,Romolo Vespucci,"Chiaramonte, Salvo e Caruso SPA",1512,2017-10-12,Undisputed
484,Giulia Veneziano,Solari s.r.l.,1465,2021-04-07,Undisputed
485,Giorgia Riccardi,"Lettiere, Solari e Mocenigo s.r.l.",1566,2012-02-05,Undisputed
486,Luca Rossellini,"Nugnes, Antonacci e Bixio e figli",1192,2017-03-25,Undisputed
487,Arnulfo Sauro,Fittipaldi s.r.l.,1969,2020-08-10,Disputed
488,Gaetano Lussu,Liguori-Vercelloni Group,1747,2018-02-03,Disputed
489,Margherita Cianciolo,Togliatti Group,1444,2017-01-26,Disputed
490,Serena Martucci,Armellini-Bosurgi SPA,1264,2018-05-27,Undisputed
491,Margherita Pedersoli,"Roth, Gradenigo e Morabito SPA",1559,2013-07-13,Undisputed
492,Valerio Ferrata,"Botta, Almagià e Salgari SPA",1361,2016-10-19,Disputed
493,Donatella Pietrangeli,Alonzi e figli,1765,2020-10-20,Undisputed
494,Melania Barcaccia,Tagliafierro Group,1029,2012-10-29,Disputed
495,Maria Folliero,Jacuzzi s.r.l.,1355,2017-09-04,Undisputed
496,Giacobbe Maspero,Falier-Iannotti e figli,1251,2019-09-15,Undisputed
497,Claudio Bonatti,Coardi-Metella e figli,1925,2015-11-30,Undisputed
498,Antonio Pausini,Muti SPA,1549,2018-07-08,Undisputed
499,Rosa Sanguineti,Longhena-Ruberto s.r.l.,1765,2013-06-19,Disputed
500,Pierluigi Marrone,Almagià s.r.l.,1804,2020-10-16,Undisputed
501,Elmo Cociarelli,"Emo, Pozzecco e Brambilla e figli",1611,2013-10-07,Disputed
502,Gelsomina Taliani,"Saracino, Trapanese e Tanzini SPA",1144,2021-01-19,Undisputed
503,Victoria Sollima,Vento s.r.l.,1672,2014-04-19,Undisputed
504,Gioachino Sandi,Comolli-Catalano s.r.l.,1666,2020-04-09,Undisputed
505,Stella Zito,Manunta-Giammusso SPA,1579,2016-10-01,Disputed
506,Camilla Pizzetti,"Rossini, Cagnin e Mazzanti SPA",1223,2018-01-22,Disputed
507,Camilla Dandolo,Togliatti-Battelli Group,1829,2016-09-29,Undisputed
508,Concetta Bonolis,Monte-Cappelli s.r.l.,1125,2013-01-20,Undisputed
509,Vittorio Scalera,Gregorio s.r.l.,1465,2021-02-21,Disputed
510,Margherita Murri,Bettoni-Necci Group,1618,2020-03-09,Disputed
511,Leonardo Bonolis,Albertini s.r.l.,1542,2015-10-24,Undisputed
512,Jacopo Zichichi,"Bergoglio, Fracci e Colletti s.r.l.",1260,2014-02-15,Disputed
513,Ottone Zito,Zaccardo SPA,1924,2015-04-11,Disputed
514,Liliana Bonolis,"Zamorani, Scarlatti e Errigo SPA",1288,2014-08-11,Undisputed
515,Lamberto Murri,Bernardi-Cusano SPA,1707,2012-07-08,Disputed
516,Nino Folliero,Babato e figli,1246,2021-07-11,Undisputed
517,Sonia Ossola,Ravaglioli-Vigliotti Group,1407,2015-09-09,Undisputed
518,Achille Scarfoglio,"Camicione, Cafarchia e Marcacci Group",1454,2018-11-10,Disputed
519,Bianca Costalonga,Bulzoni-Mennea e figli,1034,2020-05-02,Undisputed
520,Riccardo Chindamo,Salgari e figli,1467,2014-11-26,Disputed
521,Baccio Chiesa,"Bazzi, Bertolucci e Trapanese e figli",1570,2013-04-16,Undisputed
522,Roberto Mantegazza,"Greco, Giunti e Luxardo Group",1874,2021-01-17,Disputed
523,Tonia Gozzano,Borroni Group,1871,2017-06-16,Disputed
524,Gioachino Tommaseo,Boccaccio s.r.l.,1114,2020-02-28,Undisputed
525,Bettina Fibonacci,Burcardo-Respighi SPA,1481,2015-09-20,Undisputed
526,Girolamo Segrè,Mazzi-Priuli SPA,1147,2015-05-09,Disputed
527,Antonello Bresciani,"Trupiano, Calarco e Carli s.r.l.",1045,2017-11-17,Undisputed
528,Liberto Capone,Conti SPA,1671,2019-04-08,Disputed
529,Adele Schiaparelli,Jacuzzi s.r.l.,1495,2016-03-11,Disputed
530,Ramona Pulci,Ceschi-Errigo SPA,1049,2015-05-18,Disputed
531,Gaetano Luxardo,"Marzorati, Gasperi e Moresi e figli",1292,2017-01-13,Undisputed
532,Annetta Farina,Battelli-Schiaparelli SPA,1511,2016-05-09,Undisputed
533,Livia Pisaroni,Roth-Palladio SPA,1380,2011-12-05,Disputed
534,Fabia Berlusconi,"Sordi, Cantimori e Infantino SPA",1774,2012-09-18,Disputed
535,Antonino Paruta,Ferrucci-Chiesa Group,1928,2019-05-09,Disputed
536,Giovanna Casadei,Ubaldi-Tafuri SPA,1501,2017-04-01,Undisputed
537,Gemma Donati,Notarbartolo SPA,1297,2011-12-31,Undisputed
538,Gioachino Cociarelli,Rizzoli-Grassi s.r.l.,1475,2012-06-05,Undisputed
539,Luchino Pausini,Civaschi e figli,1266,2017-12-25,Undisputed
540,Daria Barcaccia,"Agostini, Nitti e Cicala e figli",1157,2016-06-12,Undisputed
541,Rosina Chiesa,"Sauro, Merisi e Correr Group",1983,2015-08-28,Undisputed
542,Nanni Vespucci,"Pincherle, Gagliardi e Ceci e figli",1691,2012-12-24,Disputed
543,Angelo Pausini,Borgia s.r.l.,1907,2018-09-28,Undisputed
544,Giorgia Casale,Palumbo-Ferrari SPA,1658,2012-08-14,Undisputed
545,Pierangelo Pizzetti,Riccardi s.r.l.,1961,2012-02-20,Disputed
546,Stella Donati,"Vezzali, Simeoni e Ferrazzi SPA",1090,2017-09-03,Disputed
547,Fulvio Tommaseo,Volterra-Petrassi Group,1716,2017-05-05,Disputed
548,Serafina Gadda,Pulci-Farnese Group,1671,2020-12-28,Disputed
549,Sandro Broggini,Palladio-Modugno s.r.l.,1985,2015-09-18,Undisputed
550,Valeria Vespucci,Nitti-Pedrazzini s.r.l.,1269,2012-12-06,Undisputed
551,Ugolino Donati,Mercati Group,1441,2018-02-20,Undisputed
552,Vittorio Fabrizi,"Peano, Dovara e Mancini Group",1830,2019-04-17,Disputed
553,Ivo Carnera,Iannotti-Vattimo SPA,1293,2014-06-10,Disputed
554,Antonio Cignaroli,Bandello-Scarponi Group,1210,2016-10-28,Disputed
555,Ronaldo Galvani,"Mazzanti, Gullotta e Brambilla e figli",1658,2019-09-05,Undisputed
556,Eugenia Leoncavallo,"Carosone, Mercadante e Cremonesi Group",1775,2019-12-22,Undisputed
557,Renata Bragadin,Ciampi SPA,1500,2018-01-12,Disputed
558,Valentina Tommaseo,"Giannini, Morgagni e Agnesi s.r.l.",1629,2017-07-27,Undisputed
559,Antonio Trotta,Pizzamano-Cantimori SPA,1952,2013-01-27,Disputed
560,Corrado Lippomano,Zoppetti-Tolentino Group,1471,2015-06-04,Disputed
561,Adriana Gioberti,Camicione-Cappelli SPA,1995,2013-03-14,Disputed
562,Ubaldo Gilardoni,"Bondumier, Alonzi e Palladio s.r.l.",1309,2015-10-29,Undisputed
563,Aldo Sordi,"Giulietti, Mazzacurati e Costanzi SPA",1516,2018-05-14,Disputed
564,Gioele Scarfoglio,Travia s.r.l.,1186,2012-06-26,Undisputed
565,Simone Ruffini,Mondadori-Cortese SPA,1988,2012-07-27,Disputed
566,Michelangelo Endrizzi,Valentino s.r.l.,1299,2021-01-19,Disputed
567,Victoria Celentano,"Gaito, Fantini e Boiardo SPA",1492,2019-06-23,Undisputed
568,Ezio Conte,Bertoli-Anguissola SPA,1695,2020-12-01,Undisputed
569,Vittorio Pietrangeli,"Manzoni, Tomaselli e Callegari s.r.l.",1198,2015-10-28,Undisputed
570,Marissa Valmarana,Borgia-Cortese s.r.l.,1708,2013-03-22,Disputed
571,Pierluigi Bersani,"Franscini, Carli e Lettiere s.r.l.",1044,2017-11-25,Disputed
572,Camilla Monicelli,"Maspero, Brunello e Santoro e figli",1241,2014-12-18,Undisputed
573,Mirco Finetti,Piacentini-Bonanno e figli,1510,2016-06-10,Disputed
574,Stefania Foa,"Maffei, Nicolini e Luna s.r.l.",1106,2011-10-16,Undisputed
575,Giuliana Visintini,Orsini SPA,1229,2016-08-19,Disputed
576,Gemma Sollima,Morgagni-Zoppetto e figli,1204,2017-04-24,Disputed
577,Valerio Paruta,"Capuana, Sagnelli e Monte SPA",1921,2018-10-18,Undisputed
578,Rembrandt Giannuzzi,Serao-Rienzo Group,1844,2013-12-10,Disputed
579,Giosuè Bertolucci,Donarelli-Conti Group,1463,2018-06-04,Undisputed
580,Nanni Finetti,"Cuomo, Salvini e Anguillara Group",1568,2018-03-11,Undisputed
581,Ricciotti Trupiano,"Zanzi, Valentino e Mercadante e figli",1450,2017-08-25,Disputed
582,Carmelo Sandi,"Anguissola, Grasso e Foa e figli",1196,2015-05-03,Disputed
583,Gianluigi Morpurgo,Orsini-Sandi Group,1195,2019-04-17,Disputed
584,Aria Dandolo,"Zichichi, Petrassi e Badoglio e figli",1429,2018-10-14,Undisputed
585,Micheletto Luxardo,"Cocci, Caruso e Lercari s.r.l.",1194,2014-06-11,Disputed
586,Beppe Seddio,"Ferrucci, Baracca e Briccialdi SPA",1078,2016-05-23,Disputed
587,Valentina Faugno,"Cerutti, Taccola e Udinesi Group",1759,2017-12-07,Undisputed
588,Rodolfo Frescobaldi,Scotti-Bonino s.r.l.,1975,2016-01-31,Undisputed
589,Gianluigi Cattaneo,Ciani-Benigni e figli,1305,2015-06-02,Disputed
590,Alberico Roccabonella,Monaco s.r.l.,1215,2013-10-13,Undisputed
591,Livio Barcella,"Accardo, Ravaglioli e Doria s.r.l.",1092,2020-02-16,Disputed
592,Dante Toselli,"Cattaneo, Casaleggio e Zanazzo s.r.l.",1449,2014-01-25,Disputed
593,Pierina Frescobaldi,"Cheda, Crispi e Botta Group",1474,2013-07-29,Disputed
594,Liberto Cainero,"Fibonacci, Gulotta e Soffici e figli",1957,2016-01-06,Undisputed
595,Costantino Saragat,Tasso Group,1837,2013-05-12,Disputed
596,Lamberto Frescobaldi,Metella s.r.l.,1505,2019-07-03,Disputed
597,Ezio Donà,Tarantino-Casellati Group,1850,2019-08-18,Disputed
598,Giuseppe Babato,Camicione-Berlusconi Group,1541,2015-10-08,Undisputed
599,Filippa Brunello,"Troisi, Scarlatti e Bignardi s.r.l.",1194,2018-01-15,Disputed
600,Daria Galuppi,Paruta-Lippomano e figli,1956,2019-08-12,Disputed
601,Margherita Pizzetti,Cimini s.r.l.,1541,2015-07-18,Undisputed
602,Aria Martucci,Orsini s.r.l.,1610,2017-11-07,Disputed
603,Marissa Geraci,"Vattimo, Nosiglia e Lupo s.r.l.",1645,2015-03-11,Undisputed
604,Ricciotti Bertolucci,Querini-Mattarella Group,1150,2020-03-10,Disputed
605,Gustavo Barcella,Comeriato SPA,1734,2012-08-01,Undisputed
606,Alfredo Dellucci,Accardo SPA,1481,2014-04-05,Undisputed
607,Renata Gioberti,Broggini s.r.l.,1171,2013-11-05,Undisputed
608,Giulia Folliero,Panicucci-Squarcione SPA,1956,2019-05-19,Disputed
609,Adriana Giannetti,Pedrazzini-Pistoletto s.r.l.,1755,2021-06-17,Disputed
610,Fabia Mortati,Musatti e figli,1494,2017-08-01,Disputed
611,Mario Solari,Bertoni-Monteverdi Group,1096,2015-11-01,Undisputed
612,Ludovico Cianciolo,"Quasimodo, Serraglio e Fantoni e figli",1610,2013-09-19,Disputed
613,Pierluigi Barcaccia,Caccianemico-Asmundo Group,1548,2014-10-11,Undisputed
614,Melania Ciani,Togliatti Group,1542,2014-07-13,Disputed
615,Atenulf Taliani,Bassi-Piccio SPA,1702,2021-02-06,Undisputed
616,Melania Sandi,"Tomei, Farinelli e Scarlatti SPA",1082,2018-03-09,Disputed
617,Guglielmo Guinizzelli,Frescobaldi SPA,1553,2015-05-31,Disputed
618,Eliana Scarfoglio,Russo-Alfieri s.r.l.,1014,2020-10-21,Undisputed
619,Ugolino Sgalambro,"Zaccardo, Ortese e Civaschi e figli",1272,2019-11-20,Disputed
620,Lamberto Dandolo,Comeriato-Scamarcio e figli,1222,2021-02-18,Disputed
621,Luca Pellico,Ligorio e figli,1298,2015-01-07,Disputed
622,Guido Procacci,Rubbia e figli,1124,2017-11-30,Disputed
623,Benedetto Sandi,Carosone e figli,1656,2015-09-09,Undisputed
624,Fulvio Bonatti,Gullotta-Cerquiglini e figli,1558,2017-09-15,Disputed
625,Ugolino Ruggeri,"Calvo, Lucchesi e Barozzi e figli",1557,2020-10-04,Disputed
626,Filippa Pulci,"Golgi, Florio e Zabarella SPA",1536,2021-05-31,Undisputed
627,Ronaldo Bonolis,"Morandi, Ossani e Gualtieri s.r.l.",1386,2019-05-07,Disputed
628,Angelica Sommaruga,Ravaglioli-Gabrieli e figli,1212,2020-05-01,Disputed
629,Marissa Martucci,"Mazzanti, Gullotta e Brambilla e figli",1146,2020-02-17,Disputed
630,Paolo Chittolini,Regge e figli,1966,2019-07-29,Undisputed
631,Ugolino Sauli,Scalfaro SPA,1697,2017-03-19,Disputed
632,Aria Ferrari,Schiaparelli-Serao e figli,1626,2017-02-19,Undisputed
633,Iolanda Berlusconi,Peano-Medici Group,1413,2014-08-07,Undisputed
634,Vittorio Gioberti,"Malaparte, Peano e Legnante e figli",1702,2021-02-13,Undisputed
